"Plot Title: PPW1329_10008102"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 10008102, SEN S/N: 10008102)","RH, % (LGR S/N: 10008102, SEN S/N: 10008102)","DewPt, °C (LGR S/N: 10008102, SEN S/N: 10008102)","Coupler Detached (LGR S/N: 10008102)","Coupler Attached (LGR S/N: 10008102)","Stopped (LGR S/N: 10008102)","End Of File (LGR S/N: 10008102)"
82,01/22/14 04:30:00 AM,12.195,28.214,-5.448,,,,
83,01/22/14 05:00:00 AM,11.565,29.897,-5.209,,,,
84,01/22/14 05:30:00 AM,12.340,28.390,-5.238,,,,
85,01/22/14 06:00:00 AM,12.122,27.518,-5.849,,,,
86,01/22/14 06:30:00 AM,12.364,27.274,-5.762,,,,
87,01/22/14 07:00:00 AM,11.370,29.489,-5.563,,,,
88,01/22/14 07:30:00 AM,10.956,29.812,-5.776,,,,
89,01/22/14 08:00:00 AM,11.127,29.403,-5.814,,,,
90,01/22/14 08:30:00 AM,10.124,32.945,-5.160,,,,
91,01/22/14 09:00:00 AM,12.389,27.934,-5.416,,,,
92,01/22/14 09:30:00 AM,12.558,29.621,-4.472,,,,
93,01/22/14 10:00:00 AM,14.337,23.701,-6.000,,,,
94,01/22/14 10:30:00 AM,15.270,22.219,-6.105,,,,
95,01/22/14 11:00:00 AM,16.010,21.457,-5.970,,,,
96,01/22/14 11:30:00 AM,17.034,19.687,-6.320,,,,
97,01/22/14 12:00:00 PM,19.912,17.484,-5.643,,,,
98,01/22/14 12:30:00 PM,20.103,16.492,-6.322,,,,
99,01/22/14 01:00:00 PM,21.533,14.545,-6.982,,,,
100,01/22/14 01:30:00 PM,23.376,14.772,-5.300,,,,
101,01/22/14 02:00:00 PM,23.064,18.316,-2.418,,,,
102,01/22/14 02:30:00 PM,22.824,16.005,-4.573,,,,
103,01/22/14 03:00:00 PM,23.136,14.200,-6.066,,,,
104,01/22/14 03:30:00 PM,22.848,14.467,-6.021,,,,
105,01/22/14 04:00:00 PM,22.681,15.299,-5.342,,,,
106,01/22/14 04:30:00 PM,22.369,16.331,-4.644,,,,
107,01/22/14 05:00:00 PM,21.461,17.949,-4.012,,,,
108,01/22/14 05:30:00 PM,19.651,20.118,-3.860,,,,
109,01/22/14 06:00:00 PM,17.915,22.936,-3.447,,,,
110,01/22/14 06:30:00 PM,17.772,22.181,-4.037,,,,
111,01/22/14 07:00:00 PM,17.130,23.086,-4.014,,,,
112,01/22/14 07:30:00 PM,16.939,24.185,-3.522,,,,
113,01/22/14 08:00:00 PM,16.272,26.181,-2.979,,,,
114,01/22/14 08:30:00 PM,16.177,26.241,-3.028,,,,
115,01/22/14 09:00:00 PM,15.270,28.959,-2.433,,,,
116,01/22/14 09:30:00 PM,15.247,31.197,-1.418,,,,
117,01/22/14 10:00:00 PM,14.385,33.861,-1.032,,,,
118,01/22/14 10:30:00 PM,14.218,34.948,-0.742,,,,
119,01/22/14 11:00:00 PM,14.553,35.660,-0.165,,,,
120,01/22/14 11:30:00 PM,14.194,35.592,-0.510,,,,
121,01/23/14 12:00:00 AM,13.112,38.818,-0.273,,,,
122,01/23/14 12:30:00 AM,12.292,40.444,-0.446,,,,
123,01/23/14 01:00:00 AM,11.904,41.474,-0.451,,,,
124,01/23/14 01:30:00 AM,12.001,40.728,-0.612,,,,
125,01/23/14 02:00:00 AM,11.880,41.345,-0.516,,,,
126,01/23/14 02:30:00 AM,11.880,41.912,-0.329,,,,
127,01/23/14 03:00:00 AM,12.001,35.954,-2.317,,,,
128,01/23/14 03:30:00 AM,13.209,31.181,-3.203,,,,
129,01/23/14 04:00:00 AM,11.807,38.742,-1.470,,,,
130,01/23/14 04:30:00 AM,11.734,29.650,-5.173,,,,
131,01/23/14 05:00:00 AM,12.001,29.215,-5.142,,,,
132,01/23/14 05:30:00 AM,13.858,22.663,-7.017,,,,
133,01/23/14 06:00:00 AM,12.219,32.686,-3.424,,,,
134,01/23/14 06:30:00 AM,14.266,22.623,-6.699,,,,
135,01/23/14 07:00:00 AM,15.127,21.266,-6.830,,,,
136,01/23/14 07:30:00 AM,15.867,19.414,-7.476,,,,
137,01/23/14 08:00:00 AM,15.461,20.441,-7.098,,,,
138,01/23/14 08:30:00 AM,15.461,20.407,-7.121,,,,
139,01/23/14 09:00:00 AM,15.796,20.428,-6.830,,,,
140,01/23/14 09:30:00 AM,16.082,20.852,-6.308,,,,
141,01/23/14 10:00:00 AM,16.701,19.259,-6.901,,,,
142,01/23/14 10:30:00 AM,17.058,19.280,-6.593,,,,
143,01/23/14 11:00:00 AM,17.605,18.628,-6.625,,,,
144,01/23/14 11:30:00 AM,18.033,18.412,-6.439,,,,
145,01/23/14 12:00:00 PM,19.960,16.346,-6.563,,,,
146,01/23/14 12:30:00 PM,19.651,15.845,-7.254,,,,
147,01/23/14 01:00:00 PM,19.936,15.790,-7.075,,,,
148,01/23/14 01:30:00 PM,20.698,15.202,-7.009,,,,
149,01/23/14 02:00:00 PM,21.318,14.465,-7.231,,,,
150,01/23/14 02:30:00 PM,20.984,14.589,-7.372,,,,
151,01/23/14 03:00:00 PM,20.865,15.141,-6.934,,,,
152,01/23/14 03:30:00 PM,20.603,14.780,-7.488,,,,
153,01/23/14 04:00:00 PM,20.222,15.109,-7.475,,,,
154,01/23/14 04:30:00 PM,19.960,15.236,-7.564,,,,
155,01/23/14 05:00:00 PM,19.651,15.845,-7.254,,,,
156,01/23/14 05:30:00 PM,19.008,16.366,-7.310,,,,
157,01/23/14 06:00:00 PM,18.889,16.290,-7.471,,,,
158,01/23/14 06:30:00 PM,18.033,17.692,-7.000,,,,
159,01/23/14 07:00:00 PM,17.106,20.849,-5.461,,,,
160,01/23/14 07:30:00 PM,15.438,26.385,-3.584,,,,
161,01/23/14 08:00:00 PM,14.409,29.778,-2.792,,,,
162,01/23/14 08:30:00 PM,12.992,34.603,-1.963,,,,
163,01/23/14 09:00:00 PM,13.690,27.906,-4.309,,,,
164,01/23/14 09:30:00 PM,15.509,27.388,-3.003,,,,
165,01/23/14 10:00:00 PM,15.031,28.939,-2.649,,,,
166,01/23/14 10:30:00 PM,15.151,29.147,-2.446,,,,
167,01/23/14 11:00:00 PM,12.920,36.046,-1.466,,,,
168,01/23/14 11:30:00 PM,12.847,35.266,-1.831,,,,
169,01/24/14 12:00:00 AM,14.721,30.396,-2.237,,,,
170,01/24/14 12:30:00 AM,15.223,29.351,-2.287,,,,
171,01/24/14 01:00:00 AM,15.414,28.971,-2.304,,,,
172,01/24/14 01:30:00 AM,15.270,28.662,-2.577,,,,
173,01/24/14 02:00:00 AM,15.652,27.665,-2.740,,,,
174,01/24/14 02:30:00 AM,15.151,28.751,-2.637,,,,
175,01/24/14 03:00:00 AM,15.557,27.292,-3.011,,,,
176,01/24/14 03:30:00 AM,15.629,27.264,-2.964,,,,
177,01/24/14 04:00:00 AM,15.748,26.542,-3.236,,,,
178,01/24/14 04:30:00 AM,16.058,25.229,-3.678,,,,
179,01/24/14 05:00:00 AM,16.249,25.176,-3.546,,,,
180,01/24/14 05:30:00 AM,16.201,25.072,-3.644,,,,
181,01/24/14 06:00:00 AM,16.129,24.966,-3.763,,,,
182,01/24/14 06:30:00 AM,16.320,24.343,-3.955,,,,
183,01/24/14 07:00:00 AM,16.415,24.316,-3.890,,,,
184,01/24/14 07:30:00 AM,16.177,24.467,-4.005,,,,
185,01/24/14 08:00:00 AM,15.843,25.013,-3.980,,,,
186,01/24/14 08:30:00 AM,16.106,24.998,-3.766,,,,
187,01/24/14 09:00:00 AM,16.796,24.242,-3.610,,,,
188,01/24/14 09:30:00 AM,12.582,40.318,-0.228,,,,
189,01/24/14 10:00:00 AM,11.516,46.239,0.683,,,,
190,01/24/14 10:30:00 AM,12.703,44.268,1.169,,,,
191,01/24/14 11:00:00 AM,14.170,41.637,1.650,,,,
192,01/24/14 11:30:00 AM,15.533,38.499,1.780,,,,
193,01/24/14 12:00:00 PM,17.463,33.627,1.579,,,,
194,01/24/14 12:30:00 PM,18.176,33.365,2.094,,,,
195,01/24/14 01:00:00 PM,18.105,35.194,2.794,,,,
196,01/24/14 01:30:00 PM,20.555,31.096,3.159,,,,
197,01/24/14 02:00:00 PM,22.753,18.021,-2.907,,,,
198,01/24/14 02:30:00 PM,21.891,16.306,-5.049,,,,
199,01/24/14 03:00:00 PM,22.082,15.828,-5.326,,,,
200,01/24/14 03:30:00 PM,21.008,17.855,-4.455,,,,
201,01/24/14 04:00:00 PM,21.008,18.822,-3.698,,,,
202,01/24/14 04:30:00 PM,19.365,21.195,-3.354,,,,
203,01/24/14 05:00:00 PM,18.866,22.287,-3.057,,,,
204,01/24/14 05:30:00 PM,18.390,23.780,-2.536,,,,
205,01/24/14 06:00:00 PM,17.891,25.228,-2.122,,,,
206,01/24/14 06:30:00 PM,17.510,26.542,-1.730,,,,
207,01/24/14 07:00:00 PM,16.987,28.702,-1.076,,,,
208,01/24/14 07:30:00 PM,15.915,31.781,-0.575,,,,
209,01/24/14 08:00:00 PM,16.415,30.871,-0.546,,,,
210,01/24/14 08:30:00 PM,15.819,31.510,-0.778,,,,
211,01/24/14 09:00:00 PM,15.318,33.004,-0.569,,,,
212,01/24/14 09:30:00 PM,14.529,38.073,0.726,,,,
213,01/24/14 10:00:00 PM,14.457,36.199,-0.041,,,,
214,01/24/14 10:30:00 PM,14.170,39.251,0.829,,,,
215,01/24/14 11:00:00 PM,13.257,41.818,0.885,,,,
216,01/24/14 11:30:00 PM,12.268,50.281,2.525,,,,
217,01/25/14 12:00:00 AM,12.751,51.449,3.289,,,,
218,01/25/14 12:30:00 AM,12.509,55.238,4.046,,,,
219,01/25/14 01:00:00 AM,12.243,56.520,4.113,,,,
220,01/25/14 01:30:00 AM,12.243,56.430,4.091,,,,
221,01/25/14 02:00:00 AM,12.171,63.288,5.599,,,,
222,01/25/14 02:30:00 AM,11.783,65.142,5.625,,,,
223,01/25/14 03:00:00 AM,11.662,66.739,5.839,,,,
224,01/25/14 03:30:00 AM,11.273,64.240,4.948,,,,
225,01/25/14 04:00:00 AM,11.394,64.232,5.062,,,,
226,01/25/14 04:30:00 AM,10.320,64.132,4.018,,,,
227,01/25/14 05:00:00 AM,9.435,55.494,1.231,,,,
228,01/25/14 05:30:00 AM,9.977,62.330,3.306,,,,
229,01/25/14 06:00:00 AM,11.224,57.676,3.433,,,,
230,01/25/14 06:30:00 AM,11.759,60.281,4.541,,,,
231,01/25/14 07:00:00 AM,11.613,58.807,4.064,,,,
232,01/25/14 07:30:00 AM,10.736,61.230,3.786,,,,
233,01/25/14 08:00:00 AM,11.224,59.189,3.786,,,,
234,01/25/14 08:30:00 AM,12.243,53.930,3.467,,,,
235,01/25/14 09:00:00 AM,12.509,52.817,3.427,,,,
236,01/25/14 09:30:00 AM,13.714,43.448,1.830,,,,
237,01/25/14 10:00:00 AM,14.194,45.170,2.808,,,,
238,01/25/14 10:30:00 AM,14.673,42.898,2.522,,,,
239,01/25/14 11:00:00 AM,15.796,33.994,0.265,,,,
240,01/25/14 11:30:00 AM,17.011,30.228,-0.325,,,,
241,01/25/14 12:00:00 PM,19.508,27.802,0.640,,,,
242,01/25/14 12:30:00 PM,19.936,25.512,-0.228,,,,
243,01/25/14 01:00:00 PM,21.079,22.671,-0.963,,,,
244,01/25/14 01:30:00 PM,23.232,17.560,-2.896,,,,
245,01/25/14 02:00:00 PM,23.424,16.524,-3.628,,,,
246,01/25/14 02:30:00 PM,23.930,17.389,-2.476,,,,
247,01/25/14 03:00:00 PM,23.761,18.146,-1.989,,,,
248,01/25/14 03:30:00 PM,23.785,17.729,-2.309,,,,
249,01/25/14 04:00:00 PM,23.641,17.721,-2.432,,,,
250,01/25/14 04:30:00 PM,22.513,18.839,-2.457,,,,
251,01/25/14 05:00:00 PM,20.198,30.832,2.725,,,,
252,01/25/14 05:30:00 PM,19.056,34.958,3.537,,,,
253,01/25/14 06:00:00 PM,18.152,35.460,2.944,,,,
254,01/25/14 06:30:00 PM,16.368,38.136,2.392,,,,
255,01/25/14 07:00:00 PM,16.915,33.773,1.159,,,,
256,01/25/14 07:30:00 PM,16.701,32.901,0.601,,,,
257,01/25/14 08:00:00 PM,16.892,32.985,0.804,,,,
258,01/25/14 08:30:00 PM,16.153,34.940,0.966,,,,
259,01/25/14 09:00:00 PM,14.984,38.377,1.244,,,,
260,01/25/14 09:30:00 PM,15.008,38.989,1.486,,,,
261,01/25/14 10:00:00 PM,14.864,38.942,1.341,,,,
262,01/25/14 10:30:00 PM,14.577,39.742,1.368,,,,
263,01/25/14 11:00:00 PM,14.194,40.338,1.230,,,,
264,01/25/14 11:30:00 PM,13.690,39.964,0.648,,,,
265,01/26/14 12:00:00 AM,13.858,39.982,0.805,,,,
266,01/26/14 12:30:00 AM,13.377,40.945,0.702,,,,
267,01/26/14 01:00:00 AM,13.305,42.738,1.230,,,,
268,01/26/14 01:30:00 AM,13.570,42.233,1.305,,,,
269,01/26/14 02:00:00 AM,13.377,41.958,1.041,,,,
270,01/26/14 02:30:00 AM,13.257,43.205,1.337,,,,
271,01/26/14 03:00:00 AM,12.896,43.727,1.175,,,,
272,01/26/14 03:30:00 AM,11.856,46.932,1.199,,,,
273,01/26/14 04:00:00 AM,12.823,44.283,1.283,,,,
274,01/26/14 04:30:00 AM,12.727,44.959,1.405,,,,
275,01/26/14 05:00:00 AM,12.944,42.822,0.930,,,,
276,01/26/14 05:30:00 AM,10.001,51.974,0.876,,,,
277,01/26/14 06:00:00 AM,9.015,56.055,0.972,,,,
278,01/26/14 06:30:00 AM,9.435,54.359,0.953,,,,
279,01/26/14 07:00:00 AM,11.346,48.131,1.075,,,,
280,01/26/14 07:30:00 AM,11.370,47.456,0.905,,,,
281,01/26/14 08:00:00 AM,11.127,48.164,0.883,,,,
282,01/26/14 08:30:00 AM,11.175,48.600,1.051,,,,
283,01/26/14 09:00:00 AM,12.703,45.797,1.638,,,,
284,01/26/14 09:30:00 AM,13.546,43.993,1.850,,,,
285,01/26/14 10:00:00 AM,13.425,47.599,2.834,,,,
286,01/26/14 10:30:00 AM,11.102,53.824,2.376,,,,
287,01/26/14 11:00:00 AM,13.738,47.794,3.178,,,,
288,01/26/14 11:30:00 AM,15.700,42.097,3.188,,,,
289,01/26/14 12:00:00 PM,14.385,44.440,2.755,,,,
290,01/26/14 12:30:00 PM,15.700,38.453,1.912,,,,
291,01/26/14 01:00:00 PM,18.176,34.088,2.400,,,,
292,01/26/14 01:30:00 PM,20.388,30.315,2.646,,,,
293,01/26/14 02:00:00 PM,21.413,26.872,1.779,,,,
294,01/26/14 02:30:00 PM,21.318,24.935,0.613,,,,
295,01/26/14 03:00:00 PM,21.819,24.222,0.615,,,,
296,01/26/14 03:30:00 PM,21.246,23.092,-0.558,,,,
297,01/26/14 04:00:00 PM,21.366,23.986,0.092,,,,
298,01/26/14 04:30:00 PM,21.127,23.867,-0.181,,,,
299,01/26/14 05:00:00 PM,20.031,27.406,0.882,,,,
300,01/26/14 05:30:00 PM,18.271,36.223,3.353,,,,
301,01/26/14 06:00:00 PM,17.058,41.646,4.262,,,,
302,01/26/14 06:30:00 PM,16.511,44.475,4.701,,,,
303,01/26/14 07:00:00 PM,15.963,44.157,4.101,,,,
304,01/26/14 07:30:00 PM,15.008,46.742,4.032,,,,
305,01/26/14 08:00:00 PM,13.570,49.597,3.538,,,,
306,01/26/14 08:30:00 PM,13.088,50.270,3.281,,,,
307,01/26/14 09:00:00 PM,12.292,53.786,3.475,,,,
308,01/26/14 09:30:00 PM,11.637,55.528,3.302,,,,
309,01/26/14 10:00:00 PM,10.222,60.500,3.137,,,,
310,01/26/14 10:30:00 PM,10.051,61.262,3.143,,,,
311,01/26/14 11:00:00 PM,9.682,63.673,3.313,,,,
312,01/26/14 11:30:00 PM,9.262,68.101,3.812,,,,
313,01/27/14 12:00:00 AM,9.361,65.978,3.484,,,,
314,01/27/14 12:30:00 AM,9.608,65.908,3.705,,,,
315,01/27/14 01:00:00 AM,9.608,66.624,3.850,,,,
316,01/27/14 01:30:00 AM,10.051,63.563,3.641,,,,
317,01/27/14 02:00:00 AM,10.687,57.533,2.894,,,,
318,01/27/14 02:30:00 AM,10.785,57.012,2.862,,,,
319,01/27/14 03:00:00 AM,10.785,55.878,2.589,,,,
320,01/27/14 03:30:00 AM,10.541,56.349,2.474,,,,
321,01/27/14 04:00:00 AM,9.977,58.310,2.407,,,,
322,01/27/14 04:30:00 AM,9.114,65.877,3.227,,,,
323,01/27/14 05:00:00 AM,8.693,64.596,2.563,,,,
324,01/27/14 05:30:00 AM,7.469,69.373,2.333,,,,
325,01/27/14 06:00:00 AM,7.268,67.786,1.836,,,,
326,01/27/14 06:30:00 AM,6.839,71.985,2.209,,,,
327,01/27/14 07:00:00 AM,6.408,74.625,2.258,,,,
328,01/27/14 07:30:00 AM,5.591,78.973,2.189,,,,
329,01/27/14 08:00:00 AM,6.000,79.063,2.604,,,,
330,01/27/14 08:30:00 AM,7.318,75.499,3.293,,,,
331,01/27/14 09:00:00 AM,7.268,79.180,3.862,,,,
332,01/27/14 09:30:00 AM,7.920,78.540,4.394,,,,
333,01/27/14 10:00:00 AM,8.070,78.978,4.613,,,,
334,01/27/14 10:30:00 AM,9.485,73.931,5.120,,,,
335,01/27/14 11:00:00 AM,10.785,66.666,4.985,,,,
336,01/27/14 11:30:00 AM,11.929,64.529,5.634,,,,
337,01/27/14 12:00:00 PM,13.161,65.356,6.984,,,,
338,01/27/14 12:30:00 PM,14.409,57.514,6.388,,,,
339,01/27/14 01:00:00 PM,15.342,49.804,5.233,,,,
340,01/27/14 01:30:00 PM,15.700,46.266,4.521,,,,
341,01/27/14 02:00:00 PM,16.034,48.715,5.558,,,,
342,01/27/14 02:30:00 PM,15.438,51.670,5.840,,,,
343,01/27/14 03:00:00 PM,15.199,52.497,5.843,,,,
344,01/27/14 03:30:00 PM,15.175,56.515,6.860,,,,
345,01/27/14 04:00:00 PM,14.792,62.261,7.861,,,,
346,01/27/14 04:30:00 PM,14.457,60.037,7.034,,,,
347,01/27/14 05:00:00 PM,14.122,64.502,7.718,,,,
348,01/27/14 05:30:00 PM,13.064,72.713,8.361,,,,
349,01/27/14 06:00:00 PM,12.654,73.788,8.166,,,,
350,01/27/14 06:30:00 PM,12.582,73.857,8.108,,,,
351,01/27/14 07:00:00 PM,12.582,73.745,8.088,,,,
352,01/27/14 07:30:00 PM,11.977,76.109,7.930,,,,
353,01/27/14 08:00:00 PM,12.122,74.690,7.816,,,,
354,01/27/14 08:30:00 PM,11.394,78.828,7.836,,,,
355,01/27/14 09:00:00 PM,11.783,78.225,8.112,,,,
356,01/27/14 09:30:00 PM,11.613,77.528,7.825,,,,
357,01/27/14 10:00:00 PM,11.467,79.008,7.937,,,,
358,01/27/14 10:30:00 PM,11.321,79.824,7.933,,,,
359,01/27/14 11:00:00 PM,11.953,76.742,8.018,,,,
360,01/27/14 11:30:00 PM,11.516,77.093,7.655,,,,
361,01/28/14 12:00:00 AM,11.565,77.490,7.771,,,,
362,01/28/14 12:30:00 AM,11.662,75.014,7.427,,,,
363,01/28/14 01:00:00 AM,10.418,82.143,7.429,,,,
364,01/28/14 01:30:00 AM,10.124,84.537,7.519,,,,
365,01/28/14 02:00:00 AM,10.541,82.655,7.632,,,,
366,01/28/14 02:30:00 AM,10.614,82.134,7.620,,,,
367,01/28/14 03:00:00 AM,11.807,69.745,6.579,,,,
368,01/28/14 03:30:00 AM,10.345,81.480,7.250,,,,
369,01/28/14 04:00:00 AM,10.883,75.439,6.747,,,,
370,01/28/14 04:30:00 AM,10.663,78.889,7.131,,,,
371,01/28/14 05:00:00 AM,10.956,76.672,7.036,,,,
372,01/28/14 05:30:00 AM,9.780,83.071,6.951,,,,
373,01/28/14 06:00:00 AM,10.100,82.448,7.165,,,,
374,01/28/14 06:30:00 AM,10.124,81.323,7.008,,,,
375,01/28/14 07:00:00 AM,10.051,82.060,7.055,,,,
376,01/28/14 07:30:00 AM,10.541,81.821,7.497,,,,
377,01/28/14 08:00:00 AM,10.516,82.166,7.529,,,,
378,01/28/14 08:30:00 AM,11.467,77.110,7.610,,,,
379,01/28/14 09:00:00 AM,10.761,83.591,7.997,,,,
380,01/28/14 09:30:00 AM,11.346,79.911,7.971,,,,
381,01/28/14 10:00:00 AM,12.823,74.018,8.372,,,,
382,01/28/14 10:30:00 AM,13.594,71.881,8.714,,,,
383,01/28/14 11:00:00 AM,14.960,68.091,9.276,,,,
384,01/28/14 11:30:00 AM,15.270,67.857,9.525,,,,
385,01/28/14 12:00:00 PM,16.272,64.670,9.804,,,,
386,01/28/14 12:30:00 PM,16.749,63.835,10.072,,,,
387,01/28/14 01:00:00 PM,16.606,65.023,10.199,,,,
388,01/28/14 01:30:00 PM,16.701,65.481,10.389,,,,
389,01/28/14 02:00:00 PM,16.487,69.184,10.966,,,,
390,01/28/14 02:30:00 PM,16.320,70.542,11.080,,,,
391,01/28/14 03:00:00 PM,16.939,70.688,11.706,,,,
392,01/28/14 03:30:00 PM,17.130,71.562,12.064,,,,
393,01/28/14 04:00:00 PM,16.939,75.414,12.624,,,,
394,01/28/14 04:30:00 PM,16.296,80.330,12.886,,,,
395,01/28/14 05:00:00 PM,15.963,83.205,13.049,,,,
396,01/28/14 05:30:00 PM,15.724,84.652,13.053,,,,
397,01/28/14 06:00:00 PM,15.461,86.485,13.089,,,,
398,01/28/14 06:30:00 PM,15.223,88.305,13.139,,,,
399,01/28/14 07:00:00 PM,14.912,89.189,12.967,,,,
400,01/28/14 07:30:00 PM,14.577,90.060,12.767,,,,
401,01/28/14 08:00:00 PM,14.457,91.347,12.839,,,,
402,01/28/14 08:30:00 PM,14.074,91.303,12.452,,,,
403,01/28/14 09:00:00 PM,13.690,93.602,12.402,,,,
404,01/28/14 09:30:00 PM,13.546,95.060,12.464,,,,
405,01/28/14 10:00:00 PM,13.377,95.938,12.417,,,,
