"Plot Title: PPW1323_10008095"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 10008095, SEN S/N: 10008095)","RH, % (LGR S/N: 10008095, SEN S/N: 10008095)","DewPt, °C (LGR S/N: 10008095, SEN S/N: 10008095)","Coupler Detached (LGR S/N: 10008095)","Coupler Attached (LGR S/N: 10008095)","Stopped (LGR S/N: 10008095)","End Of File (LGR S/N: 10008095)"
34,01/21/14 04:30:00 AM,4.272,62.848,-2.008,,,,
35,01/21/14 05:00:00 AM,4.063,62.669,-2.244,,,,
36,01/21/14 05:30:00 AM,3.274,64.318,-2.664,,,,
37,01/21/14 06:00:00 AM,3.591,61.274,-2.980,,,,
38,01/21/14 06:30:00 AM,3.670,59.910,-3.193,,,,
39,01/21/14 07:00:00 AM,3.854,58.092,-3.414,,,,
40,01/21/14 07:30:00 AM,2.983,61.171,-3.579,,,,
41,01/21/14 08:00:00 AM,2.557,64.105,-3.391,,,,
42,01/21/14 08:30:00 AM,4.272,60.327,-2.534,,,,
43,01/21/14 09:00:00 AM,6.204,53.107,-2.373,,,,
44,01/21/14 09:30:00 AM,7.895,50.470,-1.472,,,,
45,01/21/14 10:00:00 AM,10.516,41.378,-1.738,,,,
46,01/21/14 10:30:00 AM,11.904,35.302,-2.653,,,,
47,01/21/14 11:00:00 AM,13.497,29.471,-3.726,,,,
48,01/21/14 11:30:00 AM,16.153,22.885,-4.956,,,,
49,01/21/14 12:00:00 PM,17.867,21.508,-4.391,,,,
50,01/21/14 12:30:00 PM,18.818,20.614,-4.201,,,,
51,01/21/14 01:00:00 PM,20.269,17.780,-5.115,,,,
52,01/21/14 01:30:00 PM,21.485,16.007,-5.641,,,,
53,01/21/14 02:00:00 PM,22.992,14.404,-5.972,,,,
54,01/21/14 02:30:00 PM,24.315,12.703,-6.777,,,,
55,01/21/14 03:00:00 PM,25.234,12.530,-6.269,,,,
56,01/21/14 03:30:00 PM,23.905,12.756,-7.033,,,,
57,01/21/14 04:00:00 PM,22.968,12.997,-7.487,,,,
58,01/21/14 04:30:00 PM,20.960,15.702,-6.336,,,,
59,01/21/14 05:00:00 PM,18.842,21.911,-3.318,,,,
60,01/21/14 05:30:00 PM,14.505,28.170,-3.477,,,,
61,01/21/14 06:00:00 PM,12.437,32.479,-3.320,,,,
62,01/21/14 06:30:00 PM,11.662,31.533,-4.402,,,,
63,01/21/14 07:00:00 PM,11.053,34.898,-3.563,,,,
64,01/21/14 07:30:00 PM,10.320,37.791,-3.140,,,,
65,01/21/14 08:00:00 PM,9.657,40.591,-2.773,,,,
66,01/21/14 08:30:00 PM,9.829,40.736,-2.570,,,,
67,01/21/14 09:00:00 PM,9.213,43.474,-2.254,,,,
68,01/21/14 09:30:00 PM,9.114,44.206,-2.121,,,,
69,01/21/14 10:00:00 PM,9.435,41.505,-2.674,,,,
70,01/21/14 10:30:00 PM,8.394,43.592,-2.963,,,,
71,01/21/14 11:00:00 PM,8.020,44.073,-3.158,,,,
72,01/21/14 11:30:00 PM,8.145,41.731,-3.770,,,,
73,01/22/14 12:00:00 AM,7.820,42.873,-3.707,,,,
74,01/22/14 12:30:00 AM,7.167,46.057,-3.356,,,,
75,01/22/14 01:00:00 AM,7.217,45.389,-3.502,,,,
76,01/22/14 01:30:00 AM,6.737,46.643,-3.583,,,,
77,01/22/14 02:00:00 AM,6.788,45.213,-3.946,,,,
78,01/22/14 02:30:00 AM,6.611,45.925,-3.903,,,,
79,01/22/14 03:00:00 AM,6.408,46.387,-3.958,,,,
80,01/22/14 03:30:00 AM,6.611,45.864,-3.921,,,,
81,01/22/14 04:00:00 AM,5.898,47.507,-4.114,,,,
82,01/22/14 04:30:00 AM,5.719,47.695,-4.228,,,,
83,01/22/14 05:00:00 AM,5.102,49.452,-4.326,,,,
84,01/22/14 05:30:00 AM,5.616,46.954,-4.526,,,,
85,01/22/14 06:00:00 AM,5.360,47.829,-4.522,,,,
86,01/22/14 06:30:00 AM,5.411,47.352,-4.605,,,,
87,01/22/14 07:00:00 AM,4.973,48.171,-4.786,,,,
88,01/22/14 07:30:00 AM,4.844,48.153,-4.910,,,,
89,01/22/14 08:00:00 AM,4.766,49.046,-4.744,,,,
90,01/22/14 08:30:00 AM,5.745,48.727,-3.925,,,,
91,01/22/14 09:00:00 AM,8.045,46.444,-2.439,,,,
92,01/22/14 09:30:00 AM,12.001,35.536,-2.476,,,,
93,01/22/14 10:00:00 AM,13.401,31.883,-2.728,,,,
94,01/22/14 10:30:00 AM,16.368,23.539,-4.383,,,,
95,01/22/14 11:00:00 AM,17.415,21.004,-5.100,,,,
96,01/22/14 11:30:00 AM,17.867,19.600,-5.697,,,,
97,01/22/14 12:00:00 PM,19.793,17.651,-5.605,,,,
98,01/22/14 12:30:00 PM,20.889,15.177,-6.881,,,,
99,01/22/14 01:00:00 PM,22.178,15.205,-5.831,,,,
100,01/22/14 01:30:00 PM,23.448,16.944,-3.242,,,,
101,01/22/14 02:00:00 PM,23.713,18.074,-2.086,,,,
102,01/22/14 02:30:00 PM,24.098,14.807,-4.696,,,,
103,01/22/14 03:00:00 PM,25.162,13.446,-5.281,,,,
104,01/22/14 03:30:00 PM,23.641,14.293,-5.573,,,,
105,01/22/14 04:00:00 PM,22.705,15.090,-5.522,,,,
106,01/22/14 04:30:00 PM,21.724,17.062,-4.530,,,,
107,01/22/14 05:00:00 PM,19.032,21.276,-3.576,,,,
108,01/22/14 05:30:00 PM,15.557,26.860,-3.233,,,,
109,01/22/14 06:00:00 PM,13.088,31.921,-2.986,,,,
110,01/22/14 06:30:00 PM,12.316,33.213,-3.121,,,,
111,01/22/14 07:00:00 PM,11.807,34.295,-3.133,,,,
112,01/22/14 07:30:00 PM,11.029,36.048,-3.146,,,,
113,01/22/14 08:00:00 PM,10.565,38.102,-2.810,,,,
114,01/22/14 08:30:00 PM,10.541,38.670,-2.632,,,,
115,01/22/14 09:00:00 PM,9.805,40.984,-2.510,,,,
116,01/22/14 09:30:00 PM,9.558,41.863,-2.447,,,,
117,01/22/14 10:00:00 PM,9.163,44.088,-2.111,,,,
118,01/22/14 10:30:00 PM,9.336,44.883,-1.714,,,,
119,01/22/14 11:00:00 PM,9.213,47.238,-1.140,,,,
120,01/22/14 11:30:00 PM,8.668,49.455,-1.028,,,,
121,01/23/14 12:00:00 AM,8.095,51.282,-1.075,,,,
122,01/23/14 12:30:00 AM,7.544,53.064,-1.134,,,,
123,01/23/14 01:00:00 AM,7.870,53.022,-0.840,,,,
124,01/23/14 01:30:00 AM,6.914,55.142,-1.215,,,,
125,01/23/14 02:00:00 AM,6.484,56.875,-1.212,,,,
126,01/23/14 02:30:00 AM,6.357,56.650,-1.383,,,,
127,01/23/14 03:00:00 AM,6.560,55.561,-1.447,,,,
128,01/23/14 03:30:00 AM,6.484,55.933,-1.431,,,,
129,01/23/14 04:00:00 AM,5.898,58.334,-1.432,,,,
130,01/23/14 04:30:00 AM,5.154,62.715,-1.197,,,,
131,01/23/14 05:00:00 AM,4.194,66.147,-1.427,,,,
132,01/23/14 05:30:00 AM,4.272,65.400,-1.498,,,,
133,01/23/14 06:00:00 AM,3.538,66.026,-2.078,,,,
134,01/23/14 06:30:00 AM,4.869,61.664,-1.685,,,,
135,01/23/14 07:00:00 AM,15.366,22.764,-5.690,,,,
136,01/23/14 07:30:00 AM,15.652,21.975,-5.938,,,,
137,01/23/14 08:00:00 AM,15.700,21.370,-6.285,,,,
138,01/23/14 08:30:00 AM,16.225,20.454,-6.457,,,,
139,01/23/14 09:00:00 AM,16.963,19.751,-6.334,,,,
140,01/23/14 09:30:00 AM,18.652,18.482,-5.881,,,,
141,01/23/14 10:00:00 AM,19.222,17.206,-6.430,,,,
142,01/23/14 10:30:00 AM,19.365,17.075,-6.422,,,,
143,01/23/14 11:00:00 AM,20.079,16.698,-6.164,,,,
144,01/23/14 11:30:00 AM,20.412,15.536,-6.926,,,,
145,01/23/14 12:00:00 PM,21.175,15.226,-6.608,,,,
146,01/23/14 12:30:00 PM,21.748,13.785,-7.586,,,,
147,01/23/14 01:00:00 PM,22.345,13.392,-7.537,,,,
148,01/23/14 01:30:00 PM,22.202,13.526,-7.505,,,,
149,01/23/14 02:00:00 PM,23.617,12.320,-7.767,,,,
150,01/23/14 02:30:00 PM,23.785,11.903,-8.142,,,,
151,01/23/14 03:00:00 PM,24.171,11.989,-7.740,,,,
152,01/23/14 03:30:00 PM,23.472,12.631,-7.512,,,,
153,01/23/14 04:00:00 PM,22.441,12.974,-7.922,,,,
154,01/23/14 04:30:00 PM,21.700,13.643,-7.773,,,,
155,01/23/14 05:00:00 PM,20.865,14.444,-7.610,,,,
156,01/23/14 05:30:00 PM,19.389,16.039,-7.290,,,,
157,01/23/14 06:00:00 PM,19.222,16.031,-7.431,,,,
158,01/23/14 06:30:00 PM,18.247,17.084,-7.317,,,,
159,01/23/14 07:00:00 PM,14.505,28.368,-3.380,,,,
160,01/23/14 07:30:00 PM,11.856,33.558,-3.386,,,,
161,01/23/14 08:00:00 PM,11.175,37.658,-2.423,,,,
162,01/23/14 08:30:00 PM,10.614,41.578,-1.584,,,,
163,01/23/14 09:00:00 PM,9.657,40.967,-2.649,,,,
164,01/23/14 09:30:00 PM,11.783,35.354,-2.740,,,,
165,01/23/14 10:00:00 PM,11.273,37.445,-2.412,,,,
166,01/23/14 10:30:00 PM,9.657,40.842,-2.690,,,,
167,01/23/14 11:00:00 PM,10.516,44.004,-0.904,,,,
168,01/23/14 11:30:00 PM,9.064,47.556,-1.187,,,,
169,01/24/14 12:00:00 AM,10.271,43.040,-1.427,,,,
170,01/24/14 12:30:00 AM,13.546,34.721,-1.427,,,,
171,01/24/14 01:00:00 AM,9.163,47.385,-1.144,,,,
172,01/24/14 01:30:00 AM,16.392,27.391,-2.245,,,,
173,01/24/14 02:00:00 AM,16.725,26.516,-2.414,,,,
174,01/24/14 02:30:00 AM,16.511,26.466,-2.624,,,,
175,01/24/14 03:00:00 AM,16.820,25.553,-2.852,,,,
176,01/24/14 03:30:00 AM,16.701,25.544,-2.958,,,,
177,01/24/14 04:00:00 AM,16.892,24.686,-3.275,,,,
178,01/24/14 04:30:00 AM,10.590,39.750,-2.215,,,,
179,01/24/14 05:00:00 AM,9.558,43.671,-1.879,,,,
180,01/24/14 05:30:00 AM,9.213,44.528,-1.933,,,,
181,01/24/14 06:00:00 AM,8.817,47.921,-1.312,,,,
182,01/24/14 06:30:00 AM,8.668,50.880,-0.648,,,,
183,01/24/14 07:00:00 AM,8.916,50.854,-0.425,,,,
184,01/24/14 07:30:00 AM,7.970,52.797,-0.804,,,,
185,01/24/14 08:00:00 AM,7.015,56.664,-0.761,,,,
186,01/24/14 08:30:00 AM,7.142,58.738,-0.169,,,,
187,01/24/14 09:00:00 AM,9.410,51.921,0.313,,,,
188,01/24/14 09:30:00 AM,11.759,47.043,1.142,,,,
189,01/24/14 10:00:00 AM,12.847,44.504,1.374,,,,
190,01/24/14 10:30:00 AM,14.122,41.727,1.637,,,,
191,01/24/14 11:00:00 AM,15.461,38.877,1.853,,,,
192,01/24/14 11:30:00 AM,16.296,36.221,1.601,,,,
193,01/24/14 12:00:00 PM,17.368,34.797,1.981,,,,
194,01/24/14 12:30:00 PM,18.129,33.689,2.190,,,,
195,01/24/14 01:00:00 PM,18.985,33.868,3.019,,,,
196,01/24/14 01:30:00 PM,20.317,31.375,3.081,,,,
197,01/24/14 02:00:00 PM,22.753,17.534,-3.305,,,,
198,01/24/14 02:30:00 PM,22.393,15.250,-5.617,,,,
199,01/24/14 03:00:00 PM,23.472,14.707,-5.289,,,,
200,01/24/14 03:30:00 PM,21.867,17.452,-4.089,,,,
201,01/24/14 04:00:00 PM,21.533,18.230,-3.730,,,,
202,01/24/14 04:30:00 PM,20.079,20.624,-3.153,,,,
203,01/24/14 05:00:00 PM,19.080,22.471,-2.761,,,,
204,01/24/14 05:30:00 PM,17.368,25.358,-2.494,,,,
205,01/24/14 06:00:00 PM,16.868,26.761,-2.163,,,,
206,01/24/14 06:30:00 PM,13.762,32.242,-2.259,,,,
207,01/24/14 07:00:00 PM,12.147,36.673,-1.917,,,,
208,01/24/14 07:30:00 PM,11.443,39.338,-1.589,,,,
209,01/24/14 08:00:00 PM,10.761,42.097,-1.283,,,,
210,01/24/14 08:30:00 PM,9.854,45.318,-1.111,,,,
211,01/24/14 09:00:00 PM,9.213,47.361,-1.105,,,,
212,01/24/14 09:30:00 PM,8.841,48.840,-1.035,,,,
213,01/24/14 10:00:00 PM,8.767,50.076,-0.769,,,,
214,01/24/14 10:30:00 PM,8.195,52.289,-0.723,,,,
215,01/24/14 11:00:00 PM,8.020,53.821,-0.502,,,,
216,01/24/14 11:30:00 PM,7.770,57.371,0.112,,,,
217,01/25/14 12:00:00 AM,7.343,61.449,0.617,,,,
218,01/25/14 12:30:00 AM,7.091,64.971,1.111,,,,
219,01/25/14 01:00:00 AM,7.268,67.701,1.820,,,,
220,01/25/14 01:30:00 AM,6.965,70.592,2.076,,,,
221,01/25/14 02:00:00 AM,7.795,70.417,2.844,,,,
222,01/25/14 02:30:00 AM,8.295,70.205,3.285,,,,
223,01/25/14 03:00:00 AM,7.770,70.468,2.829,,,,
224,01/25/14 03:30:00 AM,8.070,67.226,2.497,,,,
225,01/25/14 04:00:00 AM,6.864,67.993,1.489,,,,
226,01/25/14 04:30:00 AM,6.914,71.195,2.138,,,,
227,01/25/14 05:00:00 AM,7.795,70.501,2.859,,,,
228,01/25/14 05:30:00 AM,8.145,66.102,2.345,,,,
229,01/25/14 06:00:00 AM,7.920,65.176,1.944,,,,
230,01/25/14 06:30:00 AM,7.895,66.370,2.160,,,,
231,01/25/14 07:00:00 AM,7.318,67.286,1.787,,,,
232,01/25/14 07:30:00 AM,7.469,69.148,2.291,,,,
233,01/25/14 08:00:00 AM,7.945,69.576,2.830,,,,
234,01/25/14 08:30:00 AM,8.419,68.764,3.131,,,,
235,01/25/14 09:00:00 AM,10.149,58.603,2.637,,,,
236,01/25/14 09:30:00 AM,12.485,52.357,3.284,,,,
237,01/25/14 10:00:00 AM,13.882,44.818,2.415,,,,
238,01/25/14 10:30:00 AM,15.605,39.213,2.102,,,,
239,01/25/14 11:00:00 AM,17.177,33.273,1.178,,,,
240,01/25/14 11:30:00 AM,18.580,28.898,0.395,,,,
241,01/25/14 12:00:00 PM,20.103,27.647,1.069,,,,
242,01/25/14 12:30:00 PM,21.199,23.634,-0.263,,,,
243,01/25/14 01:00:00 PM,22.848,18.720,-2.276,,,,
244,01/25/14 01:30:00 PM,23.785,17.032,-2.896,,,,
245,01/25/14 02:00:00 PM,24.484,15.317,-3.893,,,,
246,01/25/14 02:30:00 PM,25.404,15.292,-3.189,,,,
247,01/25/14 03:00:00 PM,25.574,16.425,-1.996,,,,
248,01/25/14 03:30:00 PM,24.871,16.529,-2.465,,,,
249,01/25/14 04:00:00 PM,23.689,17.306,-2.740,,,,
250,01/25/14 04:30:00 PM,22.992,18.589,-2.261,,,,
251,01/25/14 05:00:00 PM,21.032,28.695,2.405,,,,
252,01/25/14 05:30:00 PM,17.986,34.496,2.402,,,,
253,01/25/14 06:00:00 PM,16.439,38.659,2.649,,,,
254,01/25/14 06:30:00 PM,14.194,43.819,2.385,,,,
255,01/25/14 07:00:00 PM,14.122,41.758,1.648,,,,
256,01/25/14 07:30:00 PM,12.678,44.265,1.146,,,,
257,01/25/14 08:00:00 PM,12.147,45.012,0.891,,,,
258,01/25/14 08:30:00 PM,11.321,47.604,0.902,,,,
259,01/25/14 09:00:00 PM,10.492,49.825,0.758,,,,
260,01/25/14 09:30:00 PM,10.124,51.568,0.884,,,,
261,01/25/14 10:00:00 PM,10.051,52.374,1.025,,,,
262,01/25/14 10:30:00 PM,9.336,54.614,0.924,,,,
263,01/25/14 11:00:00 PM,9.262,55.260,1.012,,,,
264,01/25/14 11:30:00 PM,8.866,56.922,1.038,,,,
265,01/26/14 12:00:00 AM,8.817,56.500,0.892,,,,
266,01/26/14 12:30:00 AM,8.070,58.800,0.721,,,,
267,01/26/14 01:00:00 AM,8.419,57.473,0.746,,,,
268,01/26/14 01:30:00 AM,7.945,59.073,0.665,,,,
269,01/26/14 02:00:00 AM,7.945,59.687,0.802,,,,
270,01/26/14 02:30:00 AM,7.870,60.375,0.883,,,,
271,01/26/14 03:00:00 AM,8.195,59.494,0.995,,,,
272,01/26/14 03:30:00 AM,7.995,61.413,1.228,,,,
273,01/26/14 04:00:00 AM,7.820,60.687,0.904,,,,
274,01/26/14 04:30:00 AM,7.318,62.629,0.844,,,,
275,01/26/14 05:00:00 AM,6.661,64.352,0.575,,,,
276,01/26/14 05:30:00 AM,6.255,65.958,0.509,,,,
277,01/26/14 06:00:00 AM,6.535,67.367,1.052,,,,
278,01/26/14 06:30:00 AM,6.611,66.023,0.862,,,,
279,01/26/14 07:00:00 AM,6.864,64.387,0.775,,,,
280,01/26/14 07:30:00 AM,7.091,62.734,0.650,,,,
281,01/26/14 08:00:00 AM,6.737,67.320,1.237,,,,
282,01/26/14 08:30:00 AM,7.820,66.698,2.153,,,,
283,01/26/14 09:00:00 AM,9.287,61.543,2.481,,,,
284,01/26/14 09:30:00 AM,9.952,58.690,2.472,,,,
285,01/26/14 10:00:00 AM,10.173,56.441,2.151,,,,
286,01/26/14 10:30:00 AM,10.296,55.415,2.018,,,,
287,01/26/14 11:00:00 AM,11.224,53.962,2.524,,,,
288,01/26/14 11:30:00 AM,12.534,50.838,2.923,,,,
289,01/26/14 12:00:00 PM,12.968,49.762,3.029,,,,
290,01/26/14 12:30:00 PM,15.509,42.584,3.177,,,,
291,01/26/14 01:00:00 PM,18.366,35.285,3.062,,,,
292,01/26/14 01:30:00 PM,20.412,30.917,2.951,,,,
293,01/26/14 02:00:00 PM,21.939,25.455,1.438,,,,
294,01/26/14 02:30:00 PM,22.345,23.029,0.322,,,,
295,01/26/14 03:00:00 PM,23.593,21.874,0.610,,,,
296,01/26/14 03:30:00 PM,22.896,20.935,-0.608,,,,
297,01/26/14 04:00:00 PM,21.581,24.001,0.281,,,,
298,01/26/14 04:30:00 PM,20.984,24.266,-0.062,,,,
299,01/26/14 05:00:00 PM,19.651,26.637,0.148,,,,
300,01/26/14 05:30:00 PM,17.891,37.583,3.543,,,,
301,01/26/14 06:00:00 PM,14.888,40.860,2.036,,,,
302,01/26/14 06:30:00 PM,13.906,48.467,3.527,,,,
303,01/26/14 07:00:00 PM,12.823,52.131,3.538,,,,
304,01/26/14 07:30:00 PM,11.710,55.509,3.365,,,,
305,01/26/14 08:00:00 PM,11.200,55.971,3.000,,,,
306,01/26/14 08:30:00 PM,9.731,61.121,2.809,,,,
307,01/26/14 09:00:00 PM,8.693,63.472,2.329,,,,
308,01/26/14 09:30:00 PM,8.120,67.746,2.646,,,,
309,01/26/14 10:00:00 PM,7.594,70.742,2.711,,,,
310,01/26/14 10:30:00 PM,6.839,71.708,2.158,,,,
311,01/26/14 11:00:00 PM,6.281,72.565,1.773,,,,
312,01/26/14 11:30:00 PM,6.000,75.060,1.937,,,,
313,01/27/14 12:00:00 AM,5.847,77.254,2.158,,,,
314,01/27/14 12:30:00 AM,5.796,80.247,2.594,,,,
315,01/27/14 01:00:00 AM,5.539,79.015,2.146,,,,
316,01/27/14 01:30:00 AM,5.488,81.559,2.498,,,,
317,01/27/14 02:00:00 AM,5.539,82.284,2.661,,,,
318,01/27/14 02:30:00 AM,5.668,82.629,2.840,,,,
319,01/27/14 03:00:00 AM,5.334,83.026,2.572,,,,
320,01/27/14 03:30:00 AM,5.282,82.066,2.375,,,,
321,01/27/14 04:00:00 AM,4.947,83.538,2.269,,,,
322,01/27/14 04:30:00 AM,4.869,84.251,2.299,,,,
323,01/27/14 05:00:00 AM,4.610,85.514,2.230,,,,
324,01/27/14 05:30:00 AM,4.037,85.969,1.730,,,,
325,01/27/14 06:00:00 AM,3.880,87.751,1.828,,,,
326,01/27/14 06:30:00 AM,3.775,88.794,1.869,,,,
327,01/27/14 07:00:00 AM,3.459,88.003,1.447,,,,
328,01/27/14 07:30:00 AM,3.485,89.430,1.670,,,,
329,01/27/14 08:00:00 AM,4.037,88.682,2.113,,,,
330,01/27/14 08:30:00 AM,4.973,86.299,2.702,,,,
331,01/27/14 09:00:00 AM,5.437,86.928,3.251,,,,
332,01/27/14 09:30:00 AM,7.142,83.525,4.426,,,,
333,01/27/14 10:00:00 AM,8.419,79.162,4.985,,,,
334,01/27/14 10:30:00 AM,9.903,74.211,5.577,,,,
335,01/27/14 11:00:00 AM,11.540,68.009,5.980,,,,
336,01/27/14 11:30:00 AM,12.606,63.626,6.086,,,,
337,01/27/14 12:00:00 PM,14.002,62.954,7.266,,,,
338,01/27/14 12:30:00 PM,15.079,54.619,6.290,,,,
339,01/27/14 01:00:00 PM,16.415,50.723,6.483,,,,
340,01/27/14 01:30:00 PM,16.844,46.220,5.553,,,,
341,01/27/14 02:00:00 PM,17.130,46.822,5.999,,,,
342,01/27/14 02:30:00 PM,16.201,49.671,5.987,,,,
343,01/27/14 03:00:00 PM,15.700,52.721,6.369,,,,
344,01/27/14 03:30:00 PM,15.796,57.426,7.668,,,,
345,01/27/14 04:00:00 PM,15.509,59.428,7.884,,,,
346,01/27/14 04:30:00 PM,15.390,57.846,7.390,,,,
347,01/27/14 05:00:00 PM,14.840,65.272,8.569,,,,
348,01/27/14 05:30:00 PM,13.882,70.396,8.704,,,,
349,01/27/14 06:00:00 PM,13.257,71.190,8.256,,,,
350,01/27/14 06:30:00 PM,12.678,74.045,8.237,,,,
351,01/27/14 07:00:00 PM,12.268,73.288,7.699,,,,
352,01/27/14 07:30:00 PM,12.074,75.545,7.923,,,,
353,01/27/14 08:00:00 PM,11.662,76.543,7.700,,,,
354,01/27/14 08:30:00 PM,11.443,76.469,7.474,,,,
355,01/27/14 09:00:00 PM,11.224,77.803,7.494,,,,
356,01/27/14 09:30:00 PM,11.127,80.680,7.885,,,,
357,01/27/14 10:00:00 PM,10.394,81.626,7.322,,,,
358,01/27/14 10:30:00 PM,9.928,81.871,6.904,,,,
359,01/27/14 11:00:00 PM,9.952,82.843,7.084,,,,
360,01/27/14 11:30:00 PM,9.977,82.634,7.074,,,,
361,01/28/14 12:00:00 AM,9.854,84.288,7.214,,,,
362,01/28/14 12:30:00 AM,9.657,83.470,6.892,,,,
363,01/28/14 01:00:00 AM,9.534,85.195,7.039,,,,
364,01/28/14 01:30:00 AM,9.608,85.053,7.090,,,,
365,01/28/14 02:00:00 AM,9.829,85.079,7.312,,,,
366,01/28/14 02:30:00 AM,10.124,86.918,7.884,,,,
367,01/28/14 03:00:00 AM,10.296,83.457,7.519,,,,
368,01/28/14 03:30:00 AM,10.001,86.362,7.678,,,,
369,01/28/14 04:00:00 AM,9.756,86.251,7.419,,,,
370,01/28/14 04:30:00 AM,9.780,86.520,7.484,,,,
371,01/28/14 05:00:00 AM,9.558,86.151,7.209,,,,
372,01/28/14 05:30:00 AM,9.114,87.565,6.981,,,,
373,01/28/14 06:00:00 AM,9.558,86.992,7.335,,,,
374,01/28/14 06:30:00 AM,9.336,86.466,7.037,,,,
375,01/28/14 07:00:00 AM,9.608,86.820,7.358,,,,
376,01/28/14 07:30:00 AM,9.805,86.894,7.564,,,,
377,01/28/14 08:00:00 AM,10.100,87.096,7.886,,,,
378,01/28/14 08:30:00 AM,10.736,85.159,8.219,,,,
379,01/28/14 09:00:00 AM,11.078,85.107,8.548,,,,
380,01/28/14 09:30:00 AM,11.904,81.992,8.863,,,,
381,01/28/14 10:00:00 AM,13.137,74.952,8.847,,,,
382,01/28/14 10:30:00 AM,14.074,71.261,9.058,,,,
383,01/28/14 11:00:00 AM,15.796,65.792,9.592,,,,
384,01/28/14 11:30:00 AM,16.225,63.923,9.594,,,,
385,01/28/14 12:00:00 PM,17.296,61.694,10.104,,,,
386,01/28/14 12:30:00 PM,18.010,60.098,10.402,,,,
387,01/28/14 01:00:00 PM,17.962,60.693,10.499,,,,
388,01/28/14 01:30:00 PM,18.033,60.373,10.491,,,,
389,01/28/14 02:00:00 PM,17.463,65.615,11.145,,,,
390,01/28/14 02:30:00 PM,17.463,66.969,11.437,,,,
391,01/28/14 03:00:00 PM,18.033,66.718,11.929,,,,
392,01/28/14 03:30:00 PM,18.628,65.996,12.340,,,,
393,01/28/14 04:00:00 PM,18.081,71.917,13.052,,,,
394,01/28/14 04:30:00 PM,17.439,76.592,13.329,,,,
395,01/28/14 05:00:00 PM,17.034,79.123,13.395,,,,
396,01/28/14 05:30:00 PM,16.725,81.366,13.485,,,,
397,01/28/14 06:00:00 PM,16.392,83.247,13.477,,,,
398,01/28/14 06:30:00 PM,16.177,84.973,13.552,,,,
399,01/28/14 07:00:00 PM,15.867,85.716,13.366,,,,
400,01/28/14 07:30:00 PM,15.318,87.472,13.104,,,,
401,01/28/14 08:00:00 PM,14.481,89.031,12.516,,,,
402,01/28/14 08:30:00 PM,13.738,90.747,12.036,,,,
403,01/28/14 09:00:00 PM,13.064,92.040,11.555,,,,
404,01/28/14 09:30:00 PM,12.389,93.420,11.079,,,,
405,01/28/14 10:00:00 PM,12.509,93.838,11.258,,,,
