DATE,PLOT,INITALS,SPECIES,A2_cover,A2_pheno,A3_cover,A3_pheno,A4_cover,A4_pheno,B4_cover,B4_pheno,C4_cover,C4_pheno,D4_cover,D4_pheno,D3_cover,D3_pheno,D2_cover,D2_pheno,D1_cover,D1_pheno,C1_cover,C1_pheno,B1_cover,B1_pheno,A1_cover,A1_pheno,NOTES
20190426,1315,"TT, MO, MK,MF,TH",GALPAR,,,,,,,,,,,,,2,FR,,,,,,,,,,,
20190426,1315,"TT, MO, MK,MF,TH",GALPAR,,,,,,,,,,,,,,,1,FR,1,FR,1,FR,1,FR,,,
20190426,1315,"TT, MO, MK,MF,TH",GALPOR,,,,,,,3,V,6,FR,6,V,,,,,,,,,,,,,
20190426,1315,"TT, MO, MK,MF,TH",GALPOR,,,,,,,,,,,,,,,2,V,,,,,,,,,
20190426,1315,"TT, MO, MK,MF,TH",HYPRAD,,,,,,,,,,,,,,,,,,,,,,,,,LACTUCA SP ON DS
20190426,1315,"TT, MO, MK,MF,TH",LAT_SP,,,,,,,,,,,,,,,4,V,4,V,2,V,1,V,,,NOT FLOWERING
20190426,1315,"TT, MO, MK,MF,TH",LATANG,,,,,3,V,5,V,4,V,,,,,,,,,,,,,,,
20190426,1315,"TT, MO, MK,MF,TH",LATVES,15,FR,8,FR,,,,,,,40,FL,10,FR,1,V,,,,,,,,,
20190426,1315,"TT, MO, MK,MF,TH",LONHIS,,,,,,,,,,,,,,,,,3,V,,,,,,,
20190426,1315,"TT, MO, MK,MF,TH",LUZCOM,,,2,FL,8,FL,6,FL,,,,,6,FL,1,FR,,,,,,,2,FR,
20190426,1315,"TT, MO, MK,MF,TH",MELGEY,,,8,FL,,,,,,,2,FL,,,,,,,,,,,13,V,
20190426,1315,"TT, MO, MK,MF,TH",MELTOR,,,,,,,,,,,,,,,,,,,,,,,,,
20190426,1315,"TT, MO, MK,MF,TH",NEMHET,4,FR,1,FR,1,FR,,,,,2,FR,4,FR,1,FR,1,FR,1,FL,,,,,
20190426,1315,"TT, MO, MK,MF,TH",PERTRI,,,,,,,,,,,,,,,,,,,,,,,,,
20190426,1315,"TT, MO, MK,MF,TH",PIP_SP,,,,,,,2,V,2,V,,,,,3,V,,,,,,,,,ALSO AT 1325
20190426,1315,"TT, MO, MK,MF,TH",POASEC,,,,,,,,,,,,,,,,,3,V,,,,,,,
20190426,1315,"TT, MO, MK,MF,TH",PRIHEN,4,FR,10,V,12,V,50,FR,12,FR,1,V,12,FR,8,FR,,,2,FR,,,6,V,
20190426,1315,"TT, MO, MK,MF,TH",RANOCC,2,FR,2,V,7,FR,2,V,3,V,4,FL,3,FR,2,FR,8,FR,3,FR,3,FR,5,FR,
20190426,1315,"TT, MO, MK,MF,TH",SANCRA,4,V,10,FR,5,V,6,V,10,V,3,V,,,8,V,9,V,10,V,10,V,9,V,
20190426,1315,"TT, MO, MK,MF,TH",SANLAC,,,,,,,,,,,,,,,,,,,,,2,FR,,,
20190426,1315,"TT, MO, MK,MF,TH",SEN_SP,,,,,,,,,,,,,,,,,,,,,,,,,UNK SENICO OR SOLIGAGO SP. VERY TALL. KNEE HIGH; SEE PHOTOS 
20190426,1315,"TT, MO, MK,MF,TH",STARIG,,,2,V,,,,,,,,,,,,,,,,,,,,,
20190426,1315,"TT, MO, MK,MF,TH",TONTEN,,,,,,,,,,,,,,,,,,,3,FL,,,,,
20190426,1315,"TT, MO, MK,MF,TH",TORARV,3,V,2,V,2,V,1,V,3,V,6,V,2,V,1,V,3,V,1,V,1,V,1,V,
20190426,1315,"TT, MO, MK,MF,TH",TOXDIV,,,,,,,,,,,,,2,V,,,,,,,,,,,
20190426,1315,"TT, MO, MK,MF,TH",TRIBIF,,,,,,,,,,,,,,,,,,,,,,,,,
20190426,1315,"TT, MO, MK,MF,TH",TRICIL,3,FL,,,3,FL,4,FL,2,FL,,,5,FL,,,1,FL,,,,,2,FL,
20190426,1315,"TT, MO, MK,MF,TH",TRIMICDON,,,,,,,,,,,,,,,,,,,,,,,,,
20190426,1315,"TT, MO, MK,MF,TH",TRIOLI,,,,,,,,,,,,,,,,,,,,,,,,,
20190426,1315,"TT, MO, MK,MF,TH",TRISUB,,,2,V,,,,,,,,,,,,,,,,,,,,,
20190426,1315,"TT, MO, MK,MF,TH",TRIWIL,,,,,,,,,,,,,3,FL,1,FL,1,FL,1,FL,,,,,
20190426,1315,"TT, MO, MK,MF,TH",UNK POA,,,,,,,,,,,,,,,,,,,,,,,,,BUNCH GRASS
20190426,1315,"TT, MO, MK,MF,TH",VICAME,,,4,FL,3,FL,,,,,,,,,,,,,,,,,,,
20190426,1315,"TT, MO, MK,MF,TH",VICSAT,5,FL,,,3,FL,2,FL,6,FL,,,5,FL,3,FL,5,FL,3,FL,3,FL,6,FL,
20190426,1315,"TT, MO, MK,MF,TH",YABMIC,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOTES,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLLAPSE ALL VICSAT WITH VICAME- GREAT BUT WHICH ONE IS REALLY PRESENT ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
